tweet_id,date_created,favorite_count,retweet_count
822163064745328640,Thu Jan 19 19:25:24 +0000 2017,0,4358
821886076407029760,Thu Jan 19 01:04:45 +0000 2017,10646,2132
821813639212650496,Wed Jan 18 20:16:54 +0000 2017,0,3116
821765923262631936,Wed Jan 18 17:07:18 +0000 2017,7879,1555
821522889702862852,Wed Jan 18 01:01:34 +0000 2017,7550,1627
821421320206483457,Tue Jan 17 18:17:58 +0000 2017,0,5114
821407182352777218,Tue Jan 17 17:21:47 +0000 2017,11063,3980
821153421864615936,Tue Jan 17 00:33:26 +0000 2017,234,9
821149554670182400,Tue Jan 17 00:18:04 +0000 2017,8081,1821
821107785811234820,Mon Jan 16 21:32:06 +0000 2017,9038,1968
821044531881721856,Mon Jan 16 17:20:45 +0000 2017,11909,2117
820837357901512704,Mon Jan 16 03:37:31 +0000 2017,0,6219
820749716845686786,Sun Jan 15 21:49:15 +0000 2017,29734,9164
820690176645140481,Sun Jan 15 17:52:40 +0000 2017,11549,2992
820494788566847489,Sun Jan 15 04:56:16 +0000 2017,0,521
820446719150292993,Sun Jan 15 01:45:15 +0000 2017,0,2383
820314633777061888,Sat Jan 14 17:00:24 +0000 2017,3146,521
820078625395449857,Sat Jan 14 01:22:35 +0000 2017,18580,5767
820013781606658049,Fri Jan 13 21:04:55 +0000 2017,0,1080
819952236453363712,Fri Jan 13 17:00:21 +0000 2017,5008,1080
819924195358416896,Fri Jan 13 15:08:56 +0000 2017,12193,4530
819711362133872643,Fri Jan 13 01:03:12 +0000 2017,12572,2863
819588359383371776,Thu Jan 12 16:54:26 +0000 2017,9124,1865
819347104292290561,Thu Jan 12 00:55:47 +0000 2017,6810,1115
819238181065359361,Wed Jan 11 17:42:57 +0000 2017,2133,379
819227688460238848,Wed Jan 11 17:01:16 +0000 2017,21731,6219
819015337530290176,Wed Jan 11 02:57:27 +0000 2017,0,34444
819015331746349057,Wed Jan 11 02:57:26 +0000 2017,0,17737
819006400881917954,Wed Jan 11 02:21:57 +0000 2017,42868,17737
819004803107983360,Wed Jan 11 02:15:36 +0000 2017,82371,34444
818646164899774465,Tue Jan 10 02:30:30 +0000 2017,0,19377
818627210458333184,Tue Jan 10 01:15:10 +0000 2017,21156,7040
818614493328580609,Tue Jan 10 00:24:38 +0000 2017,9274,2346
818588835076603904,Mon Jan 09 22:42:41 +0000 2017,0,5670
818536468981415936,Mon Jan 09 19:14:36 +0000 2017,10230,2264
818307523543449600,Mon Jan 09 04:04:51 +0000 2017,0,7428
818259473185828864,Mon Jan 09 00:53:55 +0000 2017,10377,2074
818145370475810820,Sun Jan 08 17:20:31 +0000 2017,11589,2361
817908911860748288,Sun Jan 08 01:40:55 +0000 2017,4594,739
817827839487737858,Sat Jan 07 20:18:46 +0000 2017,48428,25035
817777686764523521,Sat Jan 07 16:59:28 +0000 2017,10201,2515
817536400337801217,Sat Jan 07 01:00:41 +0000 2017,11076,2720
817502432452313088,Fri Jan 06 22:45:43 +0000 2017,0,3132
817423860136083457,Fri Jan 06 17:33:29 +0000 2017,31744,13539
817415592588222464,Fri Jan 06 17:00:38 +0000 2017,5280,884
817181837579653120,Fri Jan 06 01:31:47 +0000 2017,0,7835
817171292965273600,Fri Jan 06 00:49:53 +0000 2017,8284,1859
817120970343411712,Thu Jan 05 21:29:55 +0000 2017,11503,2406
817056546584727552,Thu Jan 05 17:13:55 +0000 2017,8107,1510
816829038950027264,Thu Jan 05 02:09:53 +0000 2017,0,4372
816816676327063552,Thu Jan 05 01:20:46 +0000 2017,9444,1886
816697700272001025,Wed Jan 04 17:27:59 +0000 2017,9210,2048
816450570814898180,Wed Jan 04 01:05:59 +0000 2017,28571,7428
816336735214911488,Tue Jan 03 17:33:39 +0000 2017,8149,1795
816091915477250048,Tue Jan 03 01:20:49 +0000 2017,8461,1980
816062466425819140,Mon Jan 02 23:23:48 +0000 2017,0,943
816014286006976512,Mon Jan 02 20:12:21 +0000 2017,0,4864
815990720817401858,Mon Jan 02 18:38:42 +0000 2017,4677,943
815966073409433600,Mon Jan 02 17:00:46 +0000 2017,21068,7835
815745968457060357,Mon Jan 02 02:26:09 +0000 2017,0,3845
815736392542261248,Mon Jan 02 01:48:06 +0000 2017,9282,2109
815639385530101762,Sun Jan 01 19:22:38 +0000 2017,7795,1547
815390420867969024,Sun Jan 01 02:53:20 +0000 2017,9786,3554
814986499976527872,Sat Dec 31 00:08:17 +0000 2016,7233,1183
814638523311648768,Fri Dec 30 01:05:33 +0000 2016,10660,2517
814578408554463233,Thu Dec 29 21:06:41 +0000 2016,0,5440
814530161257443328,Thu Dec 29 17:54:58 +0000 2016,8196,1735
814153002265309185,Wed Dec 28 16:56:16 +0000 2016,27163,8083
813944609378369540,Wed Dec 28 03:08:11 +0000 2016,0,2946
813910438903693312,Wed Dec 28 00:52:25 +0000 2016,8819,1725
813812741911748608,Tue Dec 27 18:24:12 +0000 2016,34504,12996
813800681631023104,Tue Dec 27 17:36:16 +0000 2016,7863,1640
813217897535406080,Mon Dec 26 03:00:30 +0000 2016,17613,6829
813202720496779264,Mon Dec 26 02:00:11 +0000 2016,8745,1700
813187593374461952,Mon Dec 26 01:00:05 +0000 2016,18759,4034
813172488309972993,Mon Dec 26 00:00:03 +0000 2016,8776,1803
813157409116065792,Sun Dec 25 23:00:08 +0000 2016,7350,2059
813142292504645637,Sun Dec 25 22:00:04 +0000 2016,8057,2237
813130366689148928,Sun Dec 25 21:12:41 +0000 2016,4250,418
813127251579564032,Sun Dec 25 21:00:18 +0000 2016,11171,2913
813112105746448384,Sun Dec 25 20:00:07 +0000 2016,9773,2555
813096984823349248,Sun Dec 25 19:00:02 +0000 2016,9998,3372
813081950185472002,Sun Dec 25 18:00:17 +0000 2016,9403,2587
813066809284972545,Sun Dec 25 17:00:08 +0000 2016,7523,1821
813051746834595840,Sun Dec 25 16:00:16 +0000 2016,19878,6819
812781120811126785,Sat Dec 24 22:04:54 +0000 2016,7128,1784
812709060537683968,Sat Dec 24 17:18:34 +0000 2016,6276,1349
812503143955202048,Sat Dec 24 03:40:19 +0000 2016,5731,1148
812466873996607488,Sat Dec 24 01:16:12 +0000 2016,7549,1796
812372279581671427,Fri Dec 23 19:00:19 +0000 2016,12896,3413
811985624773361665,Thu Dec 22 17:23:53 +0000 2016,6889,1306
811744202451197953,Thu Dec 22 01:24:33 +0000 2016,7134,1469
811647686436880384,Wed Dec 21 19:01:02 +0000 2016,5306,680
811627233043480576,Wed Dec 21 17:39:46 +0000 2016,12037,2840
811386762094317568,Wed Dec 21 01:44:13 +0000 2016,19796,5960
810984652412424192,Mon Dec 19 23:06:23 +0000 2016,5036,1328
810896069567610880,Mon Dec 19 17:14:23 +0000 2016,8509,1639
810657578271330305,Mon Dec 19 01:26:42 +0000 2016,10400,2461
810284430598270976,Sun Dec 18 00:43:57 +0000 2016,33206,10470
810254108431155201,Sat Dec 17 22:43:27 +0000 2016,13926,3151
809920764300447744,Sat Dec 17 00:38:52 +0000 2016,14746,3672
809808892968534016,Fri Dec 16 17:14:20 +0000 2016,0,4557
809448704142938112,Thu Dec 15 17:23:04 +0000 2016,6589,1363
809220051211603969,Thu Dec 15 02:14:29 +0000 2016,18822,5229
809084759137812480,Wed Dec 14 17:16:53 +0000 2016,12527,3285
808838249661788160,Wed Dec 14 00:57:20 +0000 2016,9623,2857
808733504066486276,Tue Dec 13 18:01:07 +0000 2016,7470,2029
808501579447930884,Tue Dec 13 02:39:32 +0000 2016,10725,2452
808344865868283904,Mon Dec 12 16:16:49 +0000 2016,40051,19377
808134635716833280,Mon Dec 12 02:21:26 +0000 2016,0,5492
808106460588765185,Mon Dec 12 00:29:28 +0000 2016,8361,2060
808001312164028416,Sun Dec 11 17:31:39 +0000 2016,11804,3296
807621403335917568,Sat Dec 10 16:22:02 +0000 2016,13804,3375
807106840509214720,Fri Dec 09 06:17:20 +0000 2016,111224,51470
807059379405148160,Fri Dec 09 03:08:45 +0000 2016,0,6865
807010152071229440,Thu Dec 08 23:53:08 +0000 2016,12426,3618
806629075125202948,Wed Dec 07 22:38:52 +0000 2016,70339,32248
806620845233815552,Wed Dec 07 22:06:10 +0000 2016,0,5124
806576416489959424,Wed Dec 07 19:09:37 +0000 2016,4651,1818
806542213899489280,Wed Dec 07 16:53:43 +0000 2016,9708,2210
806242860592926720,Tue Dec 06 21:04:11 +0000 2016,0,10839
806219024703037440,Tue Dec 06 19:29:28 +0000 2016,6120,1131
805958939288408065,Tue Dec 06 02:15:59 +0000 2016,0,4995
805932879469572096,Tue Dec 06 00:32:26 +0000 2016,7872,1795
805826884734976000,Mon Dec 05 17:31:15 +0000 2016,6213,1710
805823200554876929,Mon Dec 05 17:16:37 +0000 2016,0,7440
805520635690676224,Sun Dec 04 21:14:20 +0000 2016,5461,1547
805487436403003392,Sun Dec 04 19:02:24 +0000 2016,8321,2370
805207613751304193,Sun Dec 04 00:30:29 +0000 2016,7455,1623
804738756058218496,Fri Dec 02 17:27:25 +0000 2016,12944,3591
804475857670639616,Fri Dec 02 00:02:45 +0000 2016,5820,1885
804413760345620481,Thu Dec 01 19:56:00 +0000 2016,0,3000
804026241225523202,Wed Nov 30 18:16:08 +0000 2016,41911,14988
803773340896923648,Wed Nov 30 01:31:12 +0000 2016,9518,2579
803692223237865472,Tue Nov 29 20:08:52 +0000 2016,0,6901
803638050916102144,Tue Nov 29 16:33:36 +0000 2016,10351,3875
803380650405482500,Mon Nov 28 23:30:47 +0000 2016,7374,1764
803321560782307329,Mon Nov 28 19:35:59 +0000 2016,0,4938
803276597545603072,Mon Nov 28 16:37:19 +0000 2016,9513,2291
802952499103731712,Sun Nov 27 19:09:28 +0000 2016,8556,1867
802624713319034886,Sat Nov 26 21:26:58 +0000 2016,0,2716
802600418706604034,Sat Nov 26 19:50:26 +0000 2016,6747,1376
802572683846291456,Sat Nov 26 18:00:13 +0000 2016,8492,2348
802323869084381190,Sat Nov 26 01:31:31 +0000 2016,15294,5456
802265048156610565,Fri Nov 25 21:37:47 +0000 2016,6601,1287
802239329049477120,Fri Nov 25 19:55:35 +0000 2016,8622,2451
802185808107208704,Fri Nov 25 16:22:55 +0000 2016,0,250
801958328846974976,Fri Nov 25 01:18:59 +0000 2016,7346,1592
801854953262350336,Thu Nov 24 18:28:13 +0000 2016,1718,218
801538201127157760,Wed Nov 23 21:29:33 +0000 2016,7793,1948
801285448605831168,Wed Nov 23 04:45:12 +0000 2016,5722,770
801167903437357056,Tue Nov 22 20:58:07 +0000 2016,23099,5492
801127390143516673,Tue Nov 22 18:17:08 +0000 2016,0,3691
801115127852503040,Tue Nov 22 17:28:25 +0000 2016,7660,1981
800859414831898624,Tue Nov 22 00:32:18 +0000 2016,643,90
800855607700029440,Tue Nov 22 00:17:10 +0000 2016,0,1511
800751577355128832,Mon Nov 21 17:23:47 +0000 2016,10067,2617
800513324630806528,Mon Nov 21 01:37:04 +0000 2016,12461,2817
800459316964663297,Sun Nov 20 22:02:27 +0000 2016,9022,2055
800443802682937345,Sun Nov 20 21:00:48 +0000 2016,0,4013
800388270626521089,Sun Nov 20 17:20:08 +0000 2016,10577,2630
800188575492947969,Sun Nov 20 04:06:37 +0000 2016,0,3681
800141422401830912,Sun Nov 20 00:59:15 +0000 2016,14470,2383
800018252395122689,Sat Nov 19 16:49:49 +0000 2016,26794,12264
799774291445383169,Sat Nov 19 00:40:24 +0000 2016,0,4355
799757965289017345,Fri Nov 18 23:35:32 +0000 2016,7937,1999
799422933579902976,Fri Nov 18 01:24:14 +0000 2016,7664,1793
799308762079035393,Thu Nov 17 17:50:33 +0000 2016,0,5059
799297110730567681,Thu Nov 17 17:04:16 +0000 2016,9364,2552
799063482566066176,Thu Nov 17 01:35:54 +0000 2016,7669,2336
798933969379225600,Wed Nov 16 17:01:16 +0000 2016,12383,4143
798925684722855936,Wed Nov 16 16:28:21 +0000 2016,7144,1355
798705661114773508,Wed Nov 16 01:54:03 +0000 2016,0,6192
798701998996647937,Wed Nov 16 01:39:30 +0000 2016,0,7213
798697898615730177,Wed Nov 16 01:23:12 +0000 2016,0,6074
798694562394996736,Wed Nov 16 01:09:57 +0000 2016,0,4627
798686750113755136,Wed Nov 16 00:38:54 +0000 2016,0,2172
798682547630837760,Wed Nov 16 00:22:12 +0000 2016,0,4420
798673117451325440,Tue Nov 15 23:44:44 +0000 2016,0,5204
798665375516884993,Tue Nov 15 23:13:58 +0000 2016,0,3667
798644042770751489,Tue Nov 15 21:49:12 +0000 2016,0,1738
798628517273620480,Tue Nov 15 20:47:30 +0000 2016,0,1857
798585098161549313,Tue Nov 15 17:54:59 +0000 2016,0,5254
798576900688019456,Tue Nov 15 17:22:24 +0000 2016,0,5459
798340744599797760,Tue Nov 15 01:44:00 +0000 2016,0,3131
798209839306514432,Mon Nov 14 17:03:50 +0000 2016,9896,2418
797971864723324932,Mon Nov 14 01:18:12 +0000 2016,10915,2879
797545162159308800,Sat Nov 12 21:02:38 +0000 2016,13828,4603
797236660651966464,Sat Nov 12 00:36:46 +0000 2016,18868,6135
797165961484890113,Fri Nov 11 19:55:50 +0000 2016,212,24
796904159865868288,Fri Nov 11 02:35:32 +0000 2016,0,8333
796865951799083009,Fri Nov 11 00:03:42 +0000 2016,7282,1825
796759840936919040,Thu Nov 10 17:02:03 +0000 2016,11174,2820
796563435802726400,Thu Nov 10 04:01:37 +0000 2016,0,6708
796484825502875648,Wed Nov 09 22:49:15 +0000 2016,7160,1645
796387464403357696,Wed Nov 09 16:22:22 +0000 2016,10426,3878
796177847564038144,Wed Nov 09 02:29:25 +0000 2016,0,13325
796149749086875649,Wed Nov 09 00:37:46 +0000 2016,30403,13325
796125600683540480,Tue Nov 08 23:01:49 +0000 2016,4724,1680
796116448414461957,Tue Nov 08 22:25:27 +0000 2016,8614,2244
796080075804475393,Tue Nov 08 20:00:55 +0000 2016,8004,2158
796031486298386433,Tue Nov 08 16:47:50 +0000 2016,10239,3492
795464331001561088,Mon Nov 07 03:14:10 +0000 2016,46621,21891
795400264262053889,Sun Nov 06 22:59:35 +0000 2016,9463,2677
795076730285391872,Sun Nov 06 01:33:58 +0000 2016,15304,5080
794983741416415232,Sat Nov 05 19:24:28 +0000 2016,0,3148
794926597468000259,Sat Nov 05 15:37:24 +0000 2016,9653,2153
794355576146903043,Fri Nov 04 01:48:22 +0000 2016,0,9632
794332329137291264,Fri Nov 04 00:15:59 +0000 2016,9101,2529
794205286408003585,Thu Nov 03 15:51:10 +0000 2016,8742,3103
793962221541933056,Wed Nov 02 23:45:19 +0000 2016,15861,4557
793845145112371200,Wed Nov 02 16:00:06 +0000 2016,8746,1739
793614319594401792,Wed Nov 02 00:42:53 +0000 2016,0,2918
793601777308463104,Tue Nov 01 23:53:02 +0000 2016,7545,1511
793500921481273345,Tue Nov 01 17:12:16 +0000 2016,10083,2225
793286476301799424,Tue Nov 01 03:00:09 +0000 2016,23280,8573
793271401113350145,Tue Nov 01 02:00:14 +0000 2016,8227,2239
793256262322548741,Tue Nov 01 01:00:05 +0000 2016,18875,7774
793241302385262592,Tue Nov 01 00:00:38 +0000 2016,9951,3065
793226087023144960,Mon Oct 31 23:00:11 +0000 2016,9258,2706
793210959003287553,Mon Oct 31 22:00:04 +0000 2016,8450,2600
793195938047070209,Mon Oct 31 21:00:23 +0000 2016,14397,5257
793180763617361921,Mon Oct 31 20:00:05 +0000 2016,6534,1858
793165685325201412,Mon Oct 31 19:00:10 +0000 2016,8869,2620
793150605191548928,Mon Oct 31 18:00:14 +0000 2016,5830,1592
793135492858580992,Mon Oct 31 17:00:11 +0000 2016,6057,2348
793120401413079041,Mon Oct 31 16:00:13 +0000 2016,11986,3671
792913359805018113,Mon Oct 31 02:17:31 +0000 2016,13537,3698
792883833364439040,Mon Oct 31 00:20:11 +0000 2016,10675,3990
792773781206999040,Sun Oct 30 17:02:53 +0000 2016,6979,1568
792394556390137856,Sat Oct 29 15:55:58 +0000 2016,12671,4005
792050063153438720,Fri Oct 28 17:07:05 +0000 2016,6761,1666
791821351946420224,Fri Oct 28 01:58:16 +0000 2016,0,19633
791784077045166082,Thu Oct 27 23:30:09 +0000 2016,0,8850
791780927877898241,Thu Oct 27 23:17:38 +0000 2016,0,3545
791774931465953280,Thu Oct 27 22:53:48 +0000 2016,42600,20690
791672322847637504,Thu Oct 27 16:06:04 +0000 2016,11108,2918
791406955684368384,Wed Oct 26 22:31:36 +0000 2016,12459,3845
791312159183634433,Wed Oct 26 16:14:55 +0000 2016,8299,2358
791026214425268224,Tue Oct 25 21:18:40 +0000 2016,0,3793
790987426131050500,Tue Oct 25 18:44:32 +0000 2016,9284,1981
790946055508652032,Tue Oct 25 16:00:09 +0000 2016,15826,4372
790723298204217344,Tue Oct 25 01:14:59 +0000 2016,0,2139
790698755171364864,Mon Oct 24 23:37:28 +0000 2016,7787,1798
790581949425475584,Mon Oct 24 15:53:19 +0000 2016,19490,6623
790337589677002753,Sun Oct 23 23:42:19 +0000 2016,7404,1763
790277117346975746,Sun Oct 23 19:42:02 +0000 2016,11863,2946
790227638568808452,Sun Oct 23 16:25:25 +0000 2016,0,3293
789986466051088384,Sun Oct 23 00:27:05 +0000 2016,8776,2139
789960241177853952,Sat Oct 22 22:42:52 +0000 2016,0,3809
789903600034189313,Sat Oct 22 18:57:48 +0000 2016,9756,3872
789628658055020548,Sat Oct 22 00:45:17 +0000 2016,7064,1638
789599242079838210,Fri Oct 21 22:48:24 +0000 2016,6354,1786
789530877013393408,Fri Oct 21 18:16:44 +0000 2016,11057,3148
789314372632018944,Fri Oct 21 03:56:25 +0000 2016,8182,2129
789280767834746880,Fri Oct 21 01:42:53 +0000 2016,0,4576
789268448748703744,Fri Oct 21 00:53:56 +0000 2016,8621,2435
789137962068021249,Thu Oct 20 16:15:26 +0000 2016,9205,2600
788908386943430656,Thu Oct 20 01:03:11 +0000 2016,25986,11676
788765914992902144,Wed Oct 19 15:37:03 +0000 2016,25819,9633
788552643979468800,Wed Oct 19 01:29:35 +0000 2016,0,6632
788412144018661376,Tue Oct 18 16:11:17 +0000 2016,14675,4908
788178268662984705,Tue Oct 18 00:41:57 +0000 2016,6867,1967
788150585577050112,Mon Oct 17 22:51:57 +0000 2016,5768,1196
788070120937619456,Mon Oct 17 17:32:13 +0000 2016,0,3202
788039637453406209,Mon Oct 17 15:31:05 +0000 2016,5776,1220
787810552592695296,Mon Oct 17 00:20:47 +0000 2016,8130,2832
787717603741622272,Sun Oct 16 18:11:26 +0000 2016,9680,2578
787397959788929025,Sat Oct 15 21:01:17 +0000 2016,10303,2657
787322443945877504,Sat Oct 15 16:01:13 +0000 2016,7366,1621
787111942498508800,Sat Oct 15 02:04:45 +0000 2016,0,6282
786963064373534720,Fri Oct 14 16:13:10 +0000 2016,25196,7404
786729988674449408,Fri Oct 14 00:47:00 +0000 2016,0,2269
786709082849828864,Thu Oct 13 23:23:56 +0000 2016,17322,5711
786664955043049472,Thu Oct 13 20:28:35 +0000 2016,10024,2359
786595970293370880,Thu Oct 13 15:54:28 +0000 2016,8945,2904
786363235746385920,Thu Oct 13 00:29:39 +0000 2016,10248,3206
786286427768250368,Wed Oct 12 19:24:27 +0000 2016,7541,2635
786233965241827333,Wed Oct 12 15:55:59 +0000 2016,14353,4358
786051337297522688,Wed Oct 12 03:50:17 +0000 2016,1353,145
786036967502913536,Wed Oct 12 02:53:11 +0000 2016,0,6480
785927819176054784,Tue Oct 11 19:39:28 +0000 2016,10770,2974
785872687017132033,Tue Oct 11 16:00:24 +0000 2016,6319,1667
785639753186217984,Tue Oct 11 00:34:48 +0000 2016,7437,2100
785533386513321988,Mon Oct 10 17:32:08 +0000 2016,8553,1832
785515384317313025,Mon Oct 10 16:20:36 +0000 2016,5769,1157
785264754247995392,Sun Oct 09 23:44:41 +0000 2016,6878,1513
785170936622350336,Sun Oct 09 17:31:53 +0000 2016,11319,4482
784826020293709826,Sat Oct 08 18:41:19 +0000 2016,9549,3000
784517518371221505,Fri Oct 07 22:15:26 +0000 2016,8457,2357
784431430411685888,Fri Oct 07 16:33:21 +0000 2016,5429,1181
784183165795655680,Fri Oct 07 00:06:50 +0000 2016,18894,7440
784057939640352768,Thu Oct 06 15:49:14 +0000 2016,27991,10320
783839966405230592,Thu Oct 06 01:23:05 +0000 2016,28292,10004
783821107061198850,Thu Oct 06 00:08:09 +0000 2016,6952,1822
783695101801398276,Wed Oct 05 15:47:27 +0000 2016,9837,2981
783466772167098368,Wed Oct 05 00:40:09 +0000 2016,7936,2073
783391753726550016,Tue Oct 04 19:42:03 +0000 2016,15943,5073
783347506784731136,Tue Oct 04 16:46:14 +0000 2016,0,5130
783334639985389568,Tue Oct 04 15:55:06 +0000 2016,27381,10839
783085703974514689,Mon Oct 03 23:25:55 +0000 2016,7704,2016
782969140009107456,Mon Oct 03 15:42:44 +0000 2016,22758,6865
782747134529531904,Mon Oct 03 01:00:34 +0000 2016,7048,1316
782722598790725632,Sun Oct 02 23:23:04 +0000 2016,16228,4995
782598640137187329,Sun Oct 02 15:10:30 +0000 2016,7366,1763
782305867769217024,Sat Oct 01 19:47:08 +0000 2016,15662,5114
782021823840026624,Sat Oct 01 00:58:26 +0000 2016,0,5713
781955203444699136,Fri Sep 30 20:33:43 +0000 2016,10525,3126
781661882474196992,Fri Sep 30 01:08:10 +0000 2016,9846,2511
781655249211752448,Fri Sep 30 00:41:48 +0000 2016,3766,1047
781524693396357120,Thu Sep 29 16:03:01 +0000 2016,19528,5124
781308096455073793,Thu Sep 29 01:42:20 +0000 2016,6718,2375
781251288990355457,Wed Sep 28 21:56:36 +0000 2016,7898,1922
781163403222056960,Wed Sep 28 16:07:23 +0000 2016,9250,2572
780931614150983680,Wed Sep 28 00:46:20 +0000 2016,20429,6708
780858289093574656,Tue Sep 27 19:54:58 +0000 2016,6779,1856
780800785462489090,Tue Sep 27 16:06:28 +0000 2016,5174,1198
780601303617732608,Tue Sep 27 02:53:48 +0000 2016,11394,3116
780543529827336192,Mon Sep 26 23:04:13 +0000 2016,5930,1623
780496263422808064,Mon Sep 26 19:56:24 +0000 2016,0,3411
780476555013349377,Mon Sep 26 18:38:05 +0000 2016,0,103
780459368902959104,Mon Sep 26 17:29:48 +0000 2016,4981,1000
780192070812196864,Sun Sep 25 23:47:39 +0000 2016,8182,2076
780092040432480260,Sun Sep 25 17:10:10 +0000 2016,0,2121
780074436359819264,Sun Sep 25 16:00:13 +0000 2016,11389,4556
779834332596887552,Sun Sep 25 00:06:08 +0000 2016,17693,6480
779377524342161408,Fri Sep 23 17:50:56 +0000 2016,8223,2874
779124354206535695,Fri Sep 23 01:04:56 +0000 2016,0,16945
779056095788752897,Thu Sep 22 20:33:42 +0000 2016,13840,4193
778990705243029504,Thu Sep 22 16:13:51 +0000 2016,18679,6631
778774459159379968,Thu Sep 22 01:54:34 +0000 2016,0,9116
778764940568104960,Thu Sep 22 01:16:45 +0000 2016,819,337
778748913645780993,Thu Sep 22 00:13:04 +0000 2016,6434,1203
778650543019483137,Wed Sep 21 17:42:10 +0000 2016,5401,1385
778624900596654080,Wed Sep 21 16:00:17 +0000 2016,4327,940
778408200802557953,Wed Sep 21 01:39:11 +0000 2016,12829,3993
778396591732486144,Wed Sep 21 00:53:04 +0000 2016,0,11294
778383385161035776,Wed Sep 21 00:00:35 +0000 2016,5494,1018
778286810187399168,Tue Sep 20 17:36:50 +0000 2016,9704,3054
778039087836069888,Tue Sep 20 01:12:28 +0000 2016,7958,2453
778027034220126208,Tue Sep 20 00:24:34 +0000 2016,6178,1489
777953400541634568,Mon Sep 19 19:31:59 +0000 2016,0,3256
777885040357281792,Mon Sep 19 15:00:20 +0000 2016,5978,1510
777684233540206592,Mon Sep 19 01:42:24 +0000 2016,10576,2716
777641927919427584,Sun Sep 18 22:54:18 +0000 2016,0,3905
777621514455814149,Sun Sep 18 21:33:11 +0000 2016,8189,2331
777189768882946048,Sat Sep 17 16:57:35 +0000 2016,13265,3972
776819012571455488,Fri Sep 16 16:24:19 +0000 2016,0,12547
776813020089548800,Fri Sep 16 16:00:31 +0000 2016,4594,1111
776477788987613185,Thu Sep 15 17:48:25 +0000 2016,8211,2549
776249906839351296,Thu Sep 15 02:42:54 +0000 2016,0,8416
776218204058357768,Thu Sep 15 00:36:55 +0000 2016,28004,14650
776201521193218049,Wed Sep 14 23:30:38 +0000 2016,8996,2330
776113305656188928,Wed Sep 14 17:40:06 +0000 2016,11072,4013
776088319444877312,Wed Sep 14 16:00:49 +0000 2016,1709,141
775898661951791106,Wed Sep 14 03:27:11 +0000 2016,0,15464
775842724423557120,Tue Sep 13 23:44:54 +0000 2016,10995,2454
775733305207554048,Tue Sep 13 16:30:07 +0000 2016,13032,3691
775729183532220416,Tue Sep 13 16:13:44 +0000 2016,12231,4263
775364825476165632,Mon Sep 12 16:05:54 +0000 2016,6928,2708
775350846108426240,Mon Sep 12 15:10:21 +0000 2016,9542,3615
775085132600442880,Sun Sep 11 21:34:30 +0000 2016,14587,4355
774757898236878852,Sat Sep 10 23:54:11 +0000 2016,8111,1650
774639387460112384,Sat Sep 10 16:03:16 +0000 2016,6345,1610
774314403806253056,Fri Sep 09 18:31:54 +0000 2016,20474,5059
773985732834758656,Thu Sep 08 20:45:53 +0000 2016,10130,3576
773922284943896577,Thu Sep 08 16:33:46 +0000 2016,6036,1619
773704687002451968,Thu Sep 08 02:09:06 +0000 2016,6214,1494
773670353721753600,Wed Sep 07 23:52:41 +0000 2016,5040,1220
773547596996571136,Wed Sep 07 15:44:53 +0000 2016,20751,5670
773336787167145985,Wed Sep 07 01:47:12 +0000 2016,0,4655
773308824254029826,Tue Sep 06 23:56:05 +0000 2016,21921,6930
773247561583001600,Tue Sep 06 19:52:39 +0000 2016,8852,2994
773191612633579521,Tue Sep 06 16:10:20 +0000 2016,9357,3792
772877495989305348,Mon Sep 05 19:22:09 +0000 2016,8028,3569
772826264096874500,Mon Sep 05 15:58:34 +0000 2016,7553,2201
772615324260794368,Mon Sep 05 02:00:22 +0000 2016,0,3106
772581559778025472,Sun Sep 04 23:46:12 +0000 2016,6082,1579
772193107915964416,Sat Sep 03 22:02:38 +0000 2016,5657,1285
772152991789019136,Sat Sep 03 19:23:13 +0000 2016,3577,1048
772117678702071809,Sat Sep 03 17:02:54 +0000 2016,3539,686
772114945936949249,Sat Sep 03 16:52:02 +0000 2016,2576,440
772102971039580160,Sat Sep 03 16:04:27 +0000 2016,3762,862
771908950375665664,Sat Sep 03 03:13:29 +0000 2016,6165,1749
771770456517009408,Fri Sep 02 18:03:10 +0000 2016,11254,3131
771500966810099713,Fri Sep 02 00:12:18 +0000 2016,7742,2414
771380798096281600,Thu Sep 01 16:14:48 +0000 2016,9886,4655
771171053431250945,Thu Sep 01 02:21:21 +0000 2016,0,6869
771136648247640064,Thu Sep 01 00:04:38 +0000 2016,8579,2700
771102124360998913,Wed Aug 31 21:47:27 +0000 2016,5845,1325
771014301343748096,Wed Aug 31 15:58:28 +0000 2016,6459,1533
770787852854652928,Wed Aug 31 00:58:39 +0000 2016,4604,1100
770772759874076672,Tue Aug 30 23:58:40 +0000 2016,4875,1320
770655142660169732,Tue Aug 30 16:11:18 +0000 2016,6897,1663
770414278348247044,Tue Aug 30 00:14:12 +0000 2016,5925,1921
770293558247038976,Mon Aug 29 16:14:30 +0000 2016,5832,1352
770093767776997377,Mon Aug 29 03:00:36 +0000 2016,0,2803
770069151037685760,Mon Aug 29 01:22:47 +0000 2016,7120,2118
769940425801170949,Sun Aug 28 16:51:16 +0000 2016,29187,8807
769695466921623552,Sun Aug 28 00:37:54 +0000 2016,6023,1559
769335591808995329,Sat Aug 27 00:47:53 +0000 2016,0,7106
769212283578875904,Fri Aug 26 16:37:54 +0000 2016,5066,1592
